set_id    ,set_name                                                            ,release_year ,theme_id ,num_parts ,num_figs ,retail_price ,num_unique_figs ,set_rating ,retire_price ,pop_price ,retire_month ,year ,parts ,raw_price                                                                                                                ,mean_price ,category
41347     ,Heartlake City Resort                                               ,        2018 ,     494 ,     1019 ,       0 ,       89.99 ,              0 ,       4.8 ,      84.02  ,  155.29  ,20-Feb       ,2018 , 1019 ,"['\n$189.00\n', '\n$189.00\n']                                                                                        " ,    189    ,Friends
41348     ,Service & Care Truck                                                ,        2018 ,     494 ,      255 ,       0 ,       14.99 ,              0 ,       4.4 ,      16.93  ,   18.445 ,19-Aug       ,2018 ,  255 ,"['\n$19.99\n', '\n$19.99\n']                                                                                          " ,     19.99 ,Friends
41349     ,Drifting Diner                                                      ,        2018 ,     494 ,      345 ,       0 ,       24.99 ,              0 ,       4.5 ,      26.7   ,   39.395 ,19-Aug       ,2018 ,  345 ,"['\n$32.99\n', '\n$36.78\n', '\n$32.99\n', '\n$36.78\n']                                                              " ,     34.89 ,Friends
41351     ,Creative Tuning Shop                                                ,        2018 ,     494 ,      421 ,       0 ,       39.99 ,              0 ,       4.4 ,      38.75  ,   37.95  ,20-Jan       ,2018 ,  421 ,"['\n$30.00\n', '\n$40.00\n', '\n$30.00\n', '\n$40.00\n']                                                              " ,     35    ,Friends
41352     ,The Big Race Day                                                    ,        2018 ,     494 ,      648 ,       0 ,       49.99 ,              0 ,       4.5 ,      51.045 ,   56.865 ,19-Sep       ,2018 ,  648 ,"['\n$49.88\n', '\n$39.66\n', '\n$49.88\n', '\n$39.66\n']                                                              " ,     44.77 ,Friends
41597     ,Go Brick Me                                                         ,        2018 ,     610 ,      708 ,       0 ,       25.99 ,              0 ,       4.9 ,      28.68  ,   35.68  ,19-Jan       ,2018 ,  708 ,"['\n$56.82\n', '\n$64.46\n', '\n$56.82\n', '\n$64.46\n']                                                              " ,     60.64 ,Brickheadz
41610     ,Tactical Batman & Superman                                          ,        2018 ,     610 ,      209 ,       0 ,       17.99 ,              0 ,       4.9 ,      19.2   ,   37.39  ,19-Jan       ,2018 ,  209 ,"['\n$95.00\n', '\n$95.00\n']                                                                                          " ,     95    ,Brickheadz
41613     ,Mr. Incredible & Frozone                                            ,        2018 ,     610 ,      160 ,       0 ,       17.99 ,              0 ,       4.8 ,      21.77  ,   28.185 ,19-Jan       ,2018 ,  160 ,"['\n$29.50\n', '\n$29.50\n']                                                                                          " ,     29.5  ,Brickheadz
41614     ,Owen & Blue                                                         ,        2018 ,     610 ,      234 ,       0 ,       17.99 ,              0 ,       4.7 ,      18.94  ,   19.84  ,19-Apr       ,2018 ,  234 ,"['\n$40.00\n', '\n$40.00\n']                                                                                          " ,     40    ,Brickheadz
41615     ,Harry Potter & Hedwig                                               ,        2018 ,     610 ,      180 ,       0 ,       14.99 ,              0 ,       4.9 ,      16.47  ,   24.01  ,18-Dec       ,2018 ,  180 ,"['\n$49.59\n', '\n$49.59\n']                                                                                          " ,     49.59 ,Brickheadz
41618     ,Anna & Olaf                                                         ,        2018 ,     610 ,      201 ,       0 ,       14.99 ,              0 ,       4.8 ,      21.035 ,   19.255 ,19-Jan       ,2018 ,  201 ,"['\n$29.40\n', '\n$29.40\n']                                                                                          " ,     29.4  ,Brickheadz
41621     ,Ron Weasley & Albus Dumbledore                                      ,        2018 ,     610 ,      245 ,       0 ,       17.99 ,              0 ,       4.9 ,      19.21  ,   26.795 ,19-Jan       ,2018 ,  245 ,"['\n$121.09\n', '\n$121.09\n']                                                                                        " ,    121.09 ,Brickheadz
41622     ,Peter Venkman & Slimer                                              ,        2018 ,     610 ,      228 ,       0 ,       17.99 ,              0 ,       4.9 ,      21.28  ,   27.795 ,19-Jan       ,2018 ,  228 ,"['\n$60.23\n', '\n$60.23\n']                                                                                          " ,     60.23 ,Brickheadz
41623     ,Ariel & Ursula                                                      ,        2018 ,     610 ,      361 ,       0 ,       17.99 ,              0 ,       4.9 ,      20.03  ,   35.345 ,19-Mar       ,2018 ,  361 ,"['\n$80.59\n', '\n$80.59\n']                                                                                          " ,     80.59 ,Brickheadz
41626     ,Groot & Rocket                                                      ,        2018 ,     610 ,      189 ,       0 ,       14.99 ,              0 ,       4.9 ,      22.145 ,   32.92  ,19-Jan       ,2018 ,  189 ,"['\n$78.34\n', '\n$78.34\n']                                                                                          " ,     78.34 ,Brickheadz
41627     ,Luke Skywalker & Yoda                                               ,        2018 ,     610 ,      215 ,       0 ,       14.99 ,              0 ,       4.9 ,      18.545 ,   37.945 ,19-Apr       ,2018 ,  215 ,"['\n$44.63\n', '\n$44.63\n']                                                                                          " ,     44.63 ,Brickheadz
41631     ,Newt Scamander & Gellert Grindelwald                                ,        2018 ,     610 ,      247 ,       0 ,       17.99 ,              0 ,       4.9 ,      18.71  ,   20.73  ,19-Feb       ,2018 ,  247 ,"['\n$100.84\n', '\n$100.84\n']                                                                                        " ,    100.84 ,Brickheadz
41632     ,Homer Simpson & Krusty the Clown                                    ,        2018 ,     610 ,      215 ,       0 ,       17.99 ,              0 ,       4.9 ,      23.195 ,   32.24  ,18-Dec       ,2018 ,  215 ,"['\n$68.43\n', '\n$68.43\n ']                                                                                         " ,     68.43 ,Brickheadz
42072     ,WHACK!                                                              ,        2018 ,       1 ,      135 ,       0 ,       17.99 ,              0 ,       4.7 ,      17.605 ,   27.89  ,20-Mar       ,2018 ,  135 ,"['\n$49.95\n', '\n$17.99\n', '\n$49.95\n', '\n$17.99\n']                                                              " ,     33.97 ,Technic
42073     ,BASH!                                                               ,        2018 ,       1 ,      139 ,       0 ,       17.99 ,              0 ,       4.7 ,      19.26  ,   24.305 ,19-Nov       ,2018 ,  139 ,"['\n$25.00\n', '\n$22.72\n', '\n$25.00\n', '\n$22.72\n']                                                              " ,     23.86 ,Technic
42074     ,Racing Yacht                                                        ,        2018 ,       1 ,      331 ,       0 ,       24.99 ,              0 ,       4.7 ,      38.28  ,   50.6   ,19-Dec       ,2018 ,  331 ,"['\n$119.99\n', '\n$65.45\n', '\n$119.99\n', '\n$65.45\n']                                                            " ,     92.72 ,Technic
42075     ,First Responder                                                     ,        2018 ,       1 ,      513 ,       0 ,       34.99 ,              0 ,       4.7 ,      40.08  ,   56.29  ,20-Jan       ,2018 ,  513 ,"['\n$80.99\n', '\n$54.54\n', '\n$80.99\n', '\n$54.54\n']                                                              " ,     67.76 ,Technic
42076     ,Hovercraft                                                          ,        2018 ,       1 ,     1020 ,       0 ,       59.99 ,              0 ,       4.4 ,      65.665 ,   73.045 ,18-Dec       ,2018 , 1020 ,"['\n$209.99\n', '\n$66.94\n', '\n$209.99\n', '\n$66.94\n']                                                            " ,    138.46 ,Technic
42077     ,Rally Car                                                           ,        2018 ,       1 ,     1005 ,       0 ,       89.99 ,              0 ,       4.5 ,      93.55  ,  116.385 ,19-Dec       ,2018 , 1005 ,"['\n$149.95\n', '\n$117.24\n', '\n$108.10\n', '\n$149.95\n', '\n$117.24\n', '\n$108.10\n']                            " ,    125.1  ,Technic
42078     ,Mack Anthem                                                         ,        2018 ,       1 ,     2595 ,       0 ,      139.99 ,              0 ,       4.7 ,     177.325 ,  227.41  ,19-Dec       ,2018 , 2595 ,"['\n$213.18\n', '\n$247.35\n', '\n$213.18\n', '\n$247.35\n']                                                          " ,    230.26 ,Technic
42080     ,Forest Machine                                                      ,        2018 ,       1 ,     1003 ,       0 ,      119.99 ,              0 ,       4.7 ,     119.845 ,  131.105 ,20-Mar       ,2018 , 1003 ,"['\n$229.99\n', '\n$199.00\n', '\n$229.99\n', '\n$199.00\n']                                                          " ,    214.5  ,Technic
42082     ,Rough Terrain Crane                                                 ,        2018 ,       1 ,     4056 ,       0 ,      229.99 ,              0 ,       4.8 ,     289.14  ,  312.965 ,21-Mar       ,2018 , 4056 ,"['\n$529.99\n', '\n$244.61\n', '\n$257.83\n', '\n$529.99\n', '\n$244.61\n', '\n$257.83\n']                            " ,    344.14 ,Technic
60173     ,Mountain Arrest                                                     ,        2018 ,      61 ,      303 ,       4 ,       39.99 ,              3 ,       4.6 ,      51.94  ,   62.105 ,20-Jan       ,2018 ,  303 ,"['\n$64.99\n', '\n$66.21\n', '\n$64.99\n', '\n$66.21\n']                                                              " ,     65.6  ,City > Police
60174     ,Mountain Police Headquarters                                        ,        2018 ,      61 ,      663 ,       7 ,       69.99 ,              5 ,       4.7 ,      73.565 ,  110.885 ,20-Jan       ,2018 ,  663 ,"['\n$150.00\n', '\n$148.75\n', '\n$150.00\n', '\n$148.75\n']                                                          " ,    149.38 ,City > Police
60180     ,Monster Truck                                                       ,        2018 ,      64 ,      192 ,       1 ,       14.99 ,              1 ,       4.5 ,      16.755 ,   21.37  ,20-Feb       ,2018 ,  192 ,"['\n$27.99\n', '\n$18.18\n', '\n$27.99\n', '\n$18.18\n']                                                              " ,     23.08 ,City > Off-Road
60181     ,Forest Tractor                                                      ,        2018 ,      57 ,      174 ,       1 ,       17.99 ,              1 ,       4.7 ,      20.89  ,   26.12  ,20-Feb       ,2018 ,  174 ,"['\n$35.00\n', '\n$31.68\n', '\n$35.00\n', '\n$31.68\n']                                                              " ,     33.34 ,City > Farm
60182     ,Pickup & Caravan                                                    ,        2018 ,      52 ,      344 ,       3 ,       24.99 ,              3 ,       4.7 ,      25.98  ,   53.345 ,20-Feb       ,2018 ,  344 ,"['\n$44.56\n', '\n$44.56\n']                                                                                          " ,     44.56 ,City
